universe,family,signal,own_horizon,fwd_horizon,method,region,n_periods,mean_ic,std_ic,analytic_p,bh_significant
realistic,volume,volume_trend,7D,7D,spearman,design,113,-0.002588198763436436,0.2753994909087581,0.9204222141246738,False
realistic,volume,volume_trend,7D,7D,pearson,design,113,-0.002712996797246058,0.27563285836182816,0.9166691624350504,False
realistic,volume,volume_trend,7D,14D,spearman,design,113,-0.022925057307506137,0.28081326463724415,0.3854902772214551,False
realistic,volume,volume_trend,7D,30D,spearman,design,113,0.0010740020274528051,0.26256319725455174,0.9653172363310577,False
realistic,volume,volume_trend,7D,1H,spearman,validation,83,-0.023178427997705104,0.26410720510016567,0.4239746105233123,False
realistic,volume,volume_trend,7D,4H,spearman,validation,83,-0.033602077482863785,0.2551680701190419,0.2302492327103599,False
realistic,volume,volume_trend,7D,12H,spearman,validation,83,-0.018676208593773592,0.2587491236564513,0.5108077783206701,False
realistic,volume,volume_trend,7D,1D,spearman,validation,83,-0.01308089500860586,0.24461711066668068,0.6261306001260509,False
realistic,volume,volume_trend,7D,3D,spearman,validation,83,0.00865416553431772,0.23832509981549171,0.7407788973792091,False
realistic,volume,volume_trend,7D,7D,spearman,validation,83,-0.008823262976718904,0.21259762487990982,0.7053542491116978,False
realistic,volume,volume_trend,7D,7D,pearson,validation,83,-0.01679995031480067,0.20747996660450532,0.4607059704484677,False
realistic,volume,volume_trend,7D,14D,spearman,validation,83,0.008554518827188445,0.2519882617543648,0.7571071971815146,False
realistic,volume,volume_trend,7D,30D,spearman,validation,83,0.01572002294893861,0.24943400577192104,0.5658562896042153,False
realistic,volume,volume_trend,14D,1H,spearman,design,113,0.0012824552270838487,0.24637247589278707,0.9558726617990568,False
realistic,volume,volume_trend,14D,4H,spearman,design,113,0.014754970455811577,0.2415072955013697,0.5160460179896543,False
realistic,volume,volume_trend,14D,12H,spearman,design,113,-0.028296893978830475,0.2661725262843962,0.25843640539476476,False
realistic,volume,volume_trend,14D,1D,spearman,design,113,0.01558353196891239,0.25697808528223764,0.519168416562871,False
realistic,volume,volume_trend,14D,3D,spearman,design,113,-0.00482364813647862,0.2574401375800557,0.8421245067651633,False
realistic,volume,volume_trend,14D,7D,spearman,design,113,-0.020731161584335633,0.2767247795492544,0.4258170985292894,False
realistic,volume,volume_trend,14D,14D,spearman,design,113,-0.019831593559640905,0.26133726614646596,0.41985707629890834,False
realistic,volume,volume_trend,14D,14D,pearson,design,113,-0.02523000247005386,0.2524190416639347,0.2880026943184243,False
realistic,volume,volume_trend,14D,30D,spearman,design,113,0.022565458414385786,0.2204505791387425,0.27654728324690003,False
realistic,volume,volume_trend,14D,1H,spearman,validation,83,-0.017652565147809284,0.2522720304067951,0.5238015255568716,False
realistic,volume,volume_trend,14D,4H,spearman,validation,83,-0.014947006069390334,0.26167218803243103,0.6027861433282313,False
realistic,volume,volume_trend,14D,12H,spearman,validation,83,-0.0024398345260742303,0.2732849333464491,0.935174608031479,False
realistic,volume,volume_trend,14D,1D,spearman,validation,83,-0.003481595555152941,0.23759741861456346,0.893799329991978,False
realistic,volume,volume_trend,14D,3D,spearman,validation,83,-0.004082495395114284,0.2364199964048208,0.8749936278056238,False
realistic,volume,volume_trend,14D,7D,spearman,validation,83,-0.0059455868587130496,0.21337749560926977,0.7996078343309814,False
realistic,volume,volume_trend,14D,14D,spearman,validation,83,6.643113808618088e-05,0.23438424728446375,0.9979397406300565,False
realistic,volume,volume_trend,14D,14D,pearson,validation,83,-0.02358692590959257,0.2299782875805047,0.35010788941079596,False
realistic,volume,volume_trend,14D,30D,spearman,validation,83,-0.016384334329800413,0.23748344675432012,0.5296487514595953,False
realistic,volume,volume_trend,30D,1H,spearman,design,113,0.0049085819702822915,0.2285151315092491,0.8193826210327476,False
realistic,volume,volume_trend,30D,4H,spearman,design,113,0.028566079435966278,0.23492644828152107,0.19615582849761737,False
realistic,volume,volume_trend,30D,12H,spearman,design,113,-0.036188662703087765,0.2482771184127535,0.12127573000715602,False
realistic,volume,volume_trend,30D,1D,spearman,design,113,-0.0027998483976729967,0.2668242175183751,0.9111845121236344,False
realistic,volume,volume_trend,30D,3D,spearman,design,113,-0.027873594710357358,0.2631583538733667,0.26019114336779436,False
realistic,volume,volume_trend,30D,7D,spearman,design,113,-0.03644574737207412,0.2566544711125945,0.13116738926708021,False
realistic,volume,volume_trend,30D,14D,spearman,design,113,0.00031850187676374717,0.2657401549573766,0.9898346497811024,False
realistic,volume,volume_trend,30D,30D,spearman,design,113,0.04854607888800607,0.2083723069719628,0.013264573744176921,False
realistic,volume,volume_trend,30D,30D,pearson,design,113,0.04146795253427199,0.17370381209792804,0.01115795195707385,False
realistic,volume,volume_trend,30D,1H,spearman,validation,83,-0.02588700667330978,0.24202051182133036,0.3298229679091589,False
realistic,volume,volume_trend,30D,4H,spearman,validation,83,-0.009982788296041307,0.25754339463979553,0.723987400633192,False
realistic,volume,volume_trend,30D,12H,spearman,validation,83,0.0039707702992420775,0.24890534174500456,0.8844439041022226,False
realistic,volume,volume_trend,30D,1D,spearman,validation,83,0.009747259715553952,0.239878800450706,0.7112377307823469,False
realistic,volume,volume_trend,30D,3D,spearman,validation,83,0.0006492133949331242,0.22534667030769787,0.9790605354103705,False
realistic,volume,volume_trend,30D,7D,spearman,validation,83,0.023616269589636738,0.19590675508570535,0.2720956466364822,False
realistic,volume,volume_trend,30D,14D,spearman,validation,83,0.011571096415738143,0.22260430699585493,0.6358098292110579,False
realistic,volume,volume_trend,30D,30D,spearman,validation,83,-0.0072258960654648695,0.19456905535463134,0.7351048460064484,False
realistic,volume,volume_trend,30D,30D,pearson,validation,83,-0.034960661834189874,0.18888506022493734,0.09174831480841536,False
realistic,volatility,realized_volatility,1H,1H,spearman,design,113,-0.000558919422449927,0.24376254715873713,0.9805545272287263,False
realistic,volatility,realized_volatility,1H,1H,pearson,design,113,-0.012093436674212725,0.24187945482614723,0.5950836119079428,False
realistic,volatility,realized_volatility,1H,4H,spearman,design,113,-0.016801373553613334,0.2394997743547232,0.4558333483562965,False
realistic,volatility,realized_volatility,1H,12H,spearman,design,113,-0.02342118962163347,0.2268483954155948,0.2724141238191996,False
realistic,volatility,realized_volatility,1H,1D,spearman,design,113,0.004508114377562853,0.24667125123080338,0.8459610173810052,False
realistic,volatility,realized_volatility,1H,3D,spearman,design,113,0.0012128186160351442,0.258923414039917,0.9602877599030694,False
realistic,volatility,realized_volatility,1H,7D,spearman,design,113,0.005693763299451127,0.2700013707624274,0.8226269659755232,False
realistic,volatility,realized_volatility,1H,14D,spearman,design,113,0.021185511931833757,0.26249862065436075,0.39093187622151615,False
realistic,volatility,realized_volatility,1H,30D,spearman,design,113,0.010119911961058289,0.24902076106160342,0.6657438327759222,False
realistic,volatility,realized_volatility,1H,1H,spearman,validation,83,-0.03682096808285774,0.2585371788429448,0.1944552225049383,False
realistic,volatility,realized_volatility,1H,1H,pearson,validation,83,-0.023254163441798273,0.2541305805454439,0.40447923276106934,False
realistic,volatility,realized_volatility,1H,4H,spearman,validation,83,0.013228855270706882,0.2678864857156302,0.6527866462098286,False
realistic,volatility,realized_volatility,1H,12H,spearman,validation,83,0.027831627260923388,0.23958518214556515,0.2899088139428715,False
realistic,volatility,realized_volatility,1H,1D,spearman,validation,83,0.03203188694628136,0.2131687912312112,0.17100469583711675,False
realistic,volatility,realized_volatility,1H,3D,spearman,validation,83,0.014279675091342812,0.22907939963335583,0.5701033450602895,False
realistic,volatility,realized_volatility,1H,7D,spearman,validation,83,0.01797264244949723,0.22915672633979708,0.474901644268408,False
realistic,volatility,realized_volatility,1H,14D,spearman,validation,83,0.01995953739771114,0.22722212306369038,0.4235518534838464,False
realistic,volatility,realized_volatility,1H,30D,spearman,validation,83,0.03150043784159192,0.2617011394877856,0.27281432041464393,False
realistic,volatility,realized_volatility,4H,1H,spearman,design,113,0.03413814990365033,0.25353129491998805,0.1523282446113733,False
realistic,volatility,realized_volatility,4H,4H,spearman,design,113,-0.007280336447573904,0.24105429033033232,0.7481707458172554,False
realistic,volatility,realized_volatility,4H,4H,pearson,design,113,-0.015852397285032134,0.23243357492566885,0.46845479439617954,False
realistic,volatility,realized_volatility,4H,12H,spearman,design,113,-0.010254390531247427,0.24902501440460892,0.6615821738709107,False
realistic,volatility,realized_volatility,4H,1D,spearman,design,113,0.010028585258043598,0.23660997812073736,0.6523117835912123,False
realistic,volatility,realized_volatility,4H,3D,spearman,design,113,0.016380585769473145,0.2705151746114225,0.5197762300637272,False
realistic,volatility,realized_volatility,4H,7D,spearman,design,113,0.002096632784459859,0.24964120106379814,0.9288608342342808,False
realistic,volatility,realized_volatility,4H,14D,spearman,design,113,-0.0011377024028055593,0.254850667667993,0.962150582192125,False
realistic,volatility,realized_volatility,4H,30D,spearman,design,113,0.004330940573714355,0.22763015512900983,0.8397201498688265,False
realistic,volatility,realized_volatility,4H,1H,spearman,validation,83,-0.005178609173536252,0.2550947156302108,0.8532694607053412,False
realistic,volatility,realized_volatility,4H,4H,spearman,validation,83,-0.02709786514478969,0.23250680765398135,0.2883312312425039,False
realistic,volatility,realized_volatility,4H,4H,pearson,validation,83,-0.01138394618554706,0.23680563582566794,0.6614113329913675,False
realistic,volatility,realized_volatility,4H,12H,spearman,validation,83,0.02016487000634115,0.23756434517837166,0.4393393747102833,False
realistic,volatility,realized_volatility,4H,1D,spearman,validation,83,0.035573874445149006,0.23761135353722118,0.1725787795781193,False
realistic,volatility,realized_volatility,4H,3D,spearman,validation,83,0.02155992390615092,0.20887412789638896,0.34702463549502127,False
realistic,volatility,realized_volatility,4H,7D,spearman,validation,83,0.03229761149862608,0.19034698779580458,0.12214415731948303,False
realistic,volatility,realized_volatility,4H,14D,spearman,validation,83,0.041202403599359845,0.2260817148901316,0.09684674294792234,False
realistic,volatility,realized_volatility,4H,30D,spearman,validation,83,0.021895099193767555,0.22155458512325207,0.3679408009841235,False
realistic,volatility,realized_volatility,12H,1H,spearman,design,113,0.022509749125546815,0.26104164097331967,0.35932989954458383,False
realistic,volatility,realized_volatility,12H,4H,spearman,design,113,0.014077098002685001,0.2553831547474231,0.5579095238190649,False
realistic,volatility,realized_volatility,12H,12H,spearman,design,113,0.02806264098559777,0.25624180307672634,0.24435362995392085,False
realistic,volatility,realized_volatility,12H,12H,pearson,design,113,0.018517296582410626,0.25431393312853695,0.43892479547974983,False
realistic,volatility,realized_volatility,12H,1D,spearman,design,113,0.016227385225165997,0.23904501346367843,0.47052863208949636,False
realistic,volatility,realized_volatility,12H,3D,spearman,design,113,0.02649068010995735,0.24983693501756088,0.2596856805888029,False
realistic,volatility,realized_volatility,12H,7D,spearman,design,113,0.00808149994977031,0.23559172449024363,0.7153758536321682,False
realistic,volatility,realized_volatility,12H,14D,spearman,design,113,0.016975807556371406,0.2404161502201936,0.4528960572300307,False
realistic,volatility,realized_volatility,12H,30D,spearman,design,113,0.006788542151839777,0.22426078298759036,0.7476174810947498,False
realistic,volatility,realized_volatility,12H,1H,spearman,validation,83,0.02606214331008243,0.25232044040605256,0.34669695638173303,False
realistic,volatility,realized_volatility,12H,4H,spearman,validation,83,-0.0021590119878008335,0.21579643068086912,0.9273745427385122,False
realistic,volatility,realized_volatility,12H,12H,spearman,validation,83,0.01960926412416583,0.22706903069453999,0.43142219849271746,False
realistic,volatility,realized_volatility,12H,12H,pearson,validation,83,0.02510531045082725,0.23101888359415065,0.32214964326350093,False
realistic,volatility,realized_volatility,12H,1D,spearman,validation,83,0.031914122656037686,0.2383509016846821,0.22252309951871285,False
realistic,volatility,realized_volatility,12H,3D,spearman,validation,83,0.022166862940483745,0.22950848022355788,0.37890116085070047,False
realistic,volatility,realized_volatility,12H,7D,spearman,validation,83,0.048238065042123385,0.2392728584820246,0.06625590626055686,False
realistic,volatility,realized_volatility,12H,14D,spearman,validation,83,0.03211039647311048,0.23648168558964097,0.21606857540311497,False
realistic,volatility,realized_volatility,12H,30D,spearman,validation,83,0.037150104176102906,0.24801084537332874,0.1723560368474818,False
realistic,volatility,realized_volatility,1D,1H,spearman,design,113,-0.0018916043361918568,0.26727888092838653,0.9400298111824591,False
realistic,volatility,realized_volatility,1D,4H,spearman,design,113,-0.0027114898125062833,0.25062358830998693,0.9084393679182631,False
realistic,volatility,realized_volatility,1D,12H,spearman,design,113,-0.0034941596573422108,0.24091454890517827,0.8774703591600923,False
realistic,volatility,realized_volatility,1D,1D,spearman,design,113,-0.0021941240399280296,0.250596989139468,0.9258454248285135,False
realistic,volatility,realized_volatility,1D,1D,pearson,design,113,-0.015791420428573365,0.23939303849274668,0.48317116404697935,False
realistic,volatility,realized_volatility,1D,3D,spearman,design,113,0.02379037781857037,0.24382814294784097,0.2996490879785827,False
realistic,volatility,realized_volatility,1D,7D,spearman,design,113,-0.0040795638236664055,0.23068443474059355,0.8508845194565887,False
realistic,volatility,realized_volatility,1D,14D,spearman,design,113,0.006144460578828641,0.23446414215160122,0.7805688286443158,False
realistic,volatility,realized_volatility,1D,30D,spearman,design,113,0.013675945459692961,0.2320552883244085,0.5310021366109465,False
realistic,volatility,realized_volatility,1D,1H,spearman,validation,83,0.03870217712957091,0.22094587056931259,0.11052517108362239,False
realistic,volatility,realized_volatility,1D,4H,spearman,validation,83,0.0215840806836368,0.24160416981368288,0.4157053243180855,False
